# header_lines : 146
#
# ------------------------------------------------------------->>>>
# DATA SET NAME
#
# dataset_name: co2_mlo_surface-pfp_1_ccgg_event
#
# ------------------------------------------------------------->>>>
# DESCRIPTION
#
# dataset_description: Atmospheric Carbon Dioxide Dry Air Mole Fractions from  NOAA GML Tall Tower and other Continental Sites   2005-Present
#
# ------------------------------------------------------------->>>>
# CITATION
#
# dataset_citation: Andrews, A., Crotwell, A., Crotwell, M., Handley, P., Higgs, J., Kofler, J., Lan, X., Legard, T., Madronich, M., McKain, K., Miller, J., Moglia, E., Mund, J., Neff, D., Newberger, T., Petron, G., Turnbull, J., Vimont, I., Wolter, S., & NOAA Global Monitoring Laboratory. (2022). NOAA Global Greenhouse Gas Reference Network Flask-Air PFP Sample Measurements of CO2 at Tall Tower and other Continental Sites, 2005-Present [Data set]. NOAA GML.  https://doi.org/10.15138/gr3w-qm07 Version: 2022-11-01.
#
# ------------------------------------------------------------->>>>
# FAIR USE POLICY
#
# dataset_fair_use: These data are made freely available to the public and the scientific community in the belief that their wide dissemination will lead to greater understanding and new scientific insights. The availability of these data does not constitute publication of the data.  NOAA relies on the ethics and integrity of the user to ensure that GML receives fair credit for their work.  If the data are obtained for potential use in a publication or presentation, GML should be informed at the outset of the nature of this work. If the GML data are essential to the work, or if an important result or conclusion depends on the GML data, co-authorship may be appropriate.  This should be discussed at an early stage in the work.  Manuscripts using the GML data should be sent to GML for review before they are submitted for publication so we can ensure that the quality and limitations of the data are accurately represented.
#
# ------------------------------------------------------------->>>>
# WARNING
#
# dataset_warning: Every effort is made to produce the most accurate and precise measurements possible.  However, we reserve the right to make corrections to the data based on recalibration of standard gases or for other reasons deemed scientifically justified.  We are not responsible for results and conclusions based on use of these data without regard to this warning.
#
# ------------------------------------------------------------->>>>
# GLOBAL ATTRIBUTES
#
# site_code : MLO
# site_name : Mauna Loa, Hawaii
# site_country : United States
# site_country_flag : https://gml.noaa.gov/webdata/ccgg/ObsPack/images/flags/UNST0001.GIF
# site_latitude : 19.5362
# site_longitude : -155.5763
# site_elevation : 3397.0
# site_elevation_unit : masl
# site_position_comment : This is the nominal location of the site. The sampling location at many sites has changed over time, and we report here the most recent nominal location. The actual sampling location for each observation is not necessarily the site location. The sampling locations for each observation are reported in the latitude, longitude, and altitude variables.
# site_utc2lst : -10.0
# site_utc2lst_comment : Add 'site_utc2lst' hours to convert a time stamp in UTC (Coordinated Universal Time) to LST (Local Standard Time).
# site_url : https://gml.noaa.gov/obop/mlo/
# dataset_creation_date : 2022-11-01T15:27:27.024567
# dataset_num : 12
# dataset_name : co2_mlo_surface-pfp_1_ccgg_event
# dataset_parameter : co2
# dataset_project : surface-pfp
# dataset_platform : fixed
# dataset_selection : event
# dataset_selection_tag : event
# dataset_comment : For more information about these data, please see https://gml.noaa.gov/aftp/data/trace_gases/co2/pfp/README_surface_pfp_co2.html
# dataset_calibration_scale : CO2_X2019
# dataset_start_date : 2021-07-02T15:21:59Z
# dataset_stop_date : 2021-12-15T15:21:45Z
# dataset_reciprocity : Use of these data implies an agreement to reciprocate. Laboratories making similar measurements agree to make their own data available to the general public and to the scientific community in an equally complete and easily accessible form. Modelers are encouraged to make available to the community, upon request, their own tools used in the interpretation of the GML data, namely well documented model code, transport fields, and additional information necessary for other scientists to repeat the work and to run modified versions. Model availability includes collaborative support for new users of the models.
# dataset_usage_description : Please cite the product's citation when using data from this dataset.
# dataset_reference_total_listed : 0
# dataset_contribution : These data are provided by NOAA. Principal investigators include Xin Lan (NOAA).
# lab_total_listed : 1
# lab_1_number : 1
# lab_1_abbr : NOAA
# lab_1_name : NOAA Global Monitoring Laboratory
# lab_1_address1 : 325 Broadway
# lab_1_address2 : NOAA R/GML-1
# lab_1_address3 : Boulder, CO 80305-3328
# lab_1_country : United States
# lab_1_url : https://gml.noaa.gov/ccgg/
# lab_1_parameter : Lab has contributed measurements for: co2
# lab_1_country_flag : https://gml.noaa.gov/webdata/ccgg/ObsPack/images/flags/UNST0001.GIF
# lab_1_logo : https://gml.noaa.gov/webdata/ccgg/ObsPack/images/logos/noaa_medium.png
# lab_1_ongoing_atmospheric_air_comparison : T
# provider_total_listed : 1
# provider_1_name : Xin Lan
# provider_1_address1 : NOAA GML
# provider_1_address2 : 325 Broadway R/GML-1
# provider_1_address3 : Boulder, CO 80305-3328
# provider_1_country : United States
# provider_1_affiliation : National Oceanic and Atmospheric Administration
# provider_1_email : Xin.Lan@noaa.gov
# provider_1_parameter : Provider has contributed measurements for: co2
# ------------------------------------------------------------->>>>
# VARIABLE ATTRIBUTES
#
# site_code:long_name : site_name_abbreviation.
# site_code:comment : Site code is an abbreviation for the sampling site name.
# time_components:_FillValue : -9
# time_components:long_name : integer_components_of_UTC_date/time
# time_components:order : year, month, day, hour, minute, second
# time_components:comment : Calendar time components as integers. Times and dates are UTC. Time-averaged values are reported at the start of the averaging interval.
# datetime:long_name : air_sample_date_and_time_in_UTC
# datetime:comment : Air sample date and time in UTC ISO 8601 format. Time-averaged values are reported at the start of the averaging interval.
# time_decimal:_FillValue : -999.999
# time_decimal:long_name : sample_decimal_year_in_UTC
# time_decimal:comment : decimal year in UTC. Time-averaged values are reported at the start of the averaging interval.
# air_sample_container_id:long_name : Air_Sample_Container_ID
# air_sample_container_id:comment : ID of air sample container. See provider_comment if available.
# value:_FillValue : -999.999
# value:long_name : measured_mole_fraction_of_trace_gas_in_dry_air
# value:units : micromol mol-1
# value:comment : Mole fraction reported in units of micromol mol-1 (10-6 mol per mol of dry air); abbreviated as ppm (parts per million).
# value:scale_comment : CO2_X2019
# value_unc:_FillValue : -999.999
# value_unc:long_name : estimated_uncertainty_in_reported_value
# value_unc:units : micromol mol-1
# value_unc:comment : This is the estimated uncertainty of the reported value. See provider_comment if available.
# latitude:_FillValue : -999.999
# latitude:standard_name : latitude
# latitude:long_name : sample_latitude_in_decimal_degrees
# latitude:units : degrees_north
# latitude:comment : Latitude at which air sample was collected.
# longitude:_FillValue : -999.999
# longitude:standard_name : longitude
# longitude:long_name : sample_longitude_in_decimal_degrees
# longitude:units : degrees_east
# longitude:comment : Longitude at which air sample was collected using a range of -180 degrees to +180 degrees.
# altitude:_FillValue : -999.999
# altitude:standard_name : altitude
# altitude:long_name : sample_altitude_in_meters_above_sea_level
# altitude:units : m
# altitude:comment : Altitude (in meters above sea level). See provider_comment if available.
# altitude:provider_comment : Altitude for this dataset is the sum of surface elevation (masl) and sample intake height (magl).
# elevation:_FillValue : -999.999
# elevation:standard_name : elevation
# elevation:long_name : surface_elevation_in_meters_above_sea_level
# elevation:units : m
# elevation:comment : Surface elevation in meters above sea level. See provider_comment if available.
# intake_height:_FillValue : -999.999
# intake_height:long_name : sample_intake_height_in_meters_above_ground_level
# intake_height:units : m
# intake_height:comment : Sample intake height in meters above ground level (magl). See provider_comment if available.
# method:long_name : air_sample_collection_method
# method:comment : Air sample collection method. See provider_comment if available.
# method:provider_comment : A single-character code is used to identify the sample collection method. The codes are: A - The automated or manual filling of a whole air sample using the PFP and PCP air sampling devices. The air sample is contained in a 0.7 liter borosilicate glass container (flask) fitted with 2 Glass Expansion high vacuum glass piston valves sealed with PTFE O-rings. The flasks are typically flushed with 10 liters (aircraft samples) or 75 liters (tower samples) of ambient air and then pressurized to 40 psia. Air is delivered through an intake tube using 2 diaphragm type pumps connected in series and controlled with a microprocessor. The flow rate is approximately 15 L/min at sea level. (Karion, A., Sweeney, C., Wolter, S., Newberger, T., Chen, H., Andrews, A.,Kofler, J., Neff, D. and Tans, P., 2013. Long-term greenhouse gas measurements from aircraft. Atmos. Meas. Tech. 6, 511-526.) B - The manual filling of a whole air sample similar to method R but the air is dried using one of several techniques. In one method, e.g. site=ACT, the air was dried with a two stage chiller cooled to 5 degrees C. At tower sampling sites, M&C chillers with temperatures set to approximately 3 degrees C and sub-ambient pressure due to high flow are used. At CRV tower, a two-stage chiller set to -26 degrees C is used. Baier et al. (2019): "Multi-species assessment of factors influencing regional carbon enhancements during the wintertime ACT-America campaign", https://doi.org/10.1029/2019JD031339. C - Air samples are filled using the PFP/PCP air collection system similar to method A but the samples are dried before sample collection. These samples are not pre-filled with ambient air before flushing and pressurizing the sample container. I - Air is sampled from a 15L spherical stainless steel mixing volume after being filled with ambient air that was pulled through an M&C Techgroup Model ECP 20-2 gas chiller using an integrating compressor and mass flow controller. The two stainless steel dryer traps are plumbed in series, held at approximately 5 degrees C and the condensed water is removed with a peristaltic pump. The integration starts with a high flow rate of 3.8 SLM and decreases over time to 0.29 SLM over 1 hour. The resulting one hour time averaged ambient air sample is compressed into a 0.75 liter borosilicate glass container (flask) fitted with 2 Glass Expansion high vacuum glass valves and PTFE O-rings. The flask is typically filled to 40 psia. (See Turnbull, J.C., Guenther, D., Karion, A., Sweeney, C., Anderson, E., Andrews, A.E., Kofler, J., Miles, N.L., Newberger, T., Richardson, S.J., Tans, P.P., 2012. An integrated flask sample collection system for greenhouse gas measurements. Atmos. Meas. Tech. 5, 2321-2327.) R - Air is collected with the PFP/PCP sampling apparatus, similar to method 'A', but the glass containers are flushed and filled with ambient air and then vented and flushed just before the actual air sample collection. This is a glass conditioning step (known as prefilling) that addresses glass wall effects of the gasses of interest.
# event_number:long_name : Unique_Air_Sample_Event_Number
# event_number:comment : Identifies each discrete air sample collected at some time and location with a unique sample event number.  The event number (reported as a string) can be used to relate measurements of different trace gases and isotopes from the same sample.
# instrument:long_name : instrument_ID_to_detect_atmospheric_parameter
# instrument:comment : Instrument ID used to detect atmospheric parameter. See provider_comment if available.
# analysis_datetime:long_name : air_sample_measurement_date_and_time_in_LT
# analysis_datetime:comment : Air sample measurement date and time in LT. See provider_comment if available.
# qcflag:long_name : quality_control_flag
# qcflag:comment : This quality control flag is provided by the contributing PIs. See provider_comment if available.
# qcflag:provider_comment : This is the NOAA 3-character quality control flag.  Column 1 is the REJECTION flag. An alphanumeric other than a period (.) in the FIRST column indicates a sample with obvious problems during collection or analysis. This measurement should not be interpreted. Column 2 is the SELECTION flag. An alphanumeric other than a period (.) in the SECOND column indicates a sample that is likely valid but does not meet selection criteria determined by the goals of a particular investigation. For example, it might not have been obtained during 'background' conditions.  Column 3 is the INFORMATION flag. An alphanumeric other than a period (.) in the THIRD column provides additional information about the collection or analysis of the sample. A P in the 3rd column of the QC flag indicates the measurement result is preliminary and has not yet been carefully examined by the PI.  The P flag is removed once the quality of the measurement has been determined.
#
# VARIABLE ORDER
#
site_code year month day hour minute second datetime time_decimal air_sample_container_id value value_unc latitude longitude altitude elevation intake_height method event_number instrument analysis_datetime qcflag
MLO 2021 7 2 15 21 59 2021-07-02T15:21:59Z 2021.5003842909691 3010-01 417.8 0.041 19.5362 -155.5763 3433.6 3397.0 36.6 R 491715 PC2 2021-07-23T11:36:24 ...
MLO 2021 7 2 15 21 59 2021-07-02T15:21:59Z 2021.5003842909691 3010-02 417.76 0.041 19.5362 -155.5763 3433.6 3397.0 36.6 R 491716 PC2 2021-07-23T11:52:18 ...
MLO 2021 7 4 15 22 1 2021-07-04T15:22:01Z 2021.5058638064434 3010-03 416.95 0.041 19.5362 -155.5763 3433.6 3397.0 36.6 R 491717 PC2 2021-07-23T12:08:14 ...
MLO 2021 7 4 15 22 1 2021-07-04T15:22:01Z 2021.5058638064434 3010-04 416.98 0.041 19.5362 -155.5763 3433.6 3397.0 36.6 R 491718 PC2 2021-07-23T12:24:12 ...
MLO 2021 7 6 15 22 19 2021-07-06T15:22:19Z 2021.5113438292744 3010-05 417.67 0.041 19.5362 -155.5763 3433.6 3397.0 36.6 R 491719 PC2 2021-07-23T12:40:12 ...
MLO 2021 7 6 15 22 19 2021-07-06T15:22:19Z 2021.5113438292744 3010-06 417.67 0.041 19.5362 -155.5763 3433.6 3397.0 36.6 R 491720 PC2 2021-07-23T12:56:08 ...
MLO 2021 7 8 15 22 9 2021-07-08T15:22:09Z 2021.5168229642313 3010-07 417.77 0.041 19.5362 -155.5763 3433.6 3397.0 36.6 R 491721 PC2 2021-07-23T13:12:04 ...
MLO 2021 7 8 15 22 9 2021-07-08T15:22:09Z 2021.5168229642313 3010-08 417.78 0.041 19.5362 -155.5763 3433.6 3397.0 36.6 R 491722 PC2 2021-07-23T13:28:03 ...
MLO 2021 7 10 15 22 9 2021-07-10T15:22:09Z 2021.522302416286 3010-09 416.75 0.041 19.5362 -155.5763 3433.6 3397.0 36.6 R 491723 PC2 2021-07-23T13:44:01 ...
MLO 2021 7 10 15 22 9 2021-07-10T15:22:09Z 2021.522302416286 3010-10 416.77 0.041 19.5362 -155.5763 3433.6 3397.0 36.6 R 491724 PC2 2021-07-23T13:59:58 ...
MLO 2021 7 12 15 22 24 2021-07-12T15:22:24Z 2021.5277823439878 3010-11 416.51 0.041 19.5362 -155.5763 3433.6 3397.0 36.6 R 491725 PC2 2021-07-23T14:15:55 ...
MLO 2021 7 12 15 22 24 2021-07-12T15:22:24Z 2021.5277823439878 3010-12 416.47 0.041 19.5362 -155.5763 3433.6 3397.0 36.6 R 491726 PC2 2021-07-23T14:31:54 ...
MLO 2021 7 16 15 21 50 2021-07-16T15:21:50Z 2021.5387401699645 3100-01 418.34 0.041 19.5362 -155.5763 3433.6 3397.0 36.6 R 492506 PC2 2021-08-04T00:25:25 ...
MLO 2021 7 16 15 21 50 2021-07-16T15:21:50Z 2021.5387401699645 3100-02 418.34 0.041 19.5362 -155.5763 3433.6 3397.0 36.6 R 492507 PC2 2021-08-04T00:41:31 ...
MLO 2021 7 21 15 21 51 2021-07-21T15:21:51Z 2021.5524388318113 3100-03 416.98 0.041 19.5362 -155.5763 3433.6 3397.0 36.6 R 492508 PC2 2021-08-04T00:57:38 ...
MLO 2021 7 21 15 21 51 2021-07-21T15:21:51Z 2021.5524388318113 3100-04 416.97 0.041 19.5362 -155.5763 3433.6 3397.0 36.6 R 492509 PC2 2021-08-04T01:13:52 ...
MLO 2021 7 23 15 22 3 2021-07-23T15:22:03Z 2021.5579186643836 3100-05 415.94 0.041 19.5362 -155.5763 3433.6 3397.0 36.6 R 492510 PC2 2021-08-04T01:30:07 ...
MLO 2021 7 23 15 22 3 2021-07-23T15:22:03Z 2021.5579186643836 3100-06 416.32 0.041 19.5362 -155.5763 3433.6 3397.0 36.6 R 492511 PC2 2021-08-04T01:46:16 ...
MLO 2021 7 25 15 21 58 2021-07-25T15:21:58Z 2021.5633979578895 3100-07 416.35 0.041 19.5362 -155.5763 3433.6 3397.0 36.6 R 492512 PC2 2021-08-04T02:02:18 ...
MLO 2021 7 25 15 21 58 2021-07-25T15:21:58Z 2021.5633979578895 3100-08 416.35 0.041 19.5362 -155.5763 3433.6 3397.0 36.6 R 492513 PC2 2021-08-04T02:18:31 ...
MLO 2021 7 27 15 21 57 2021-07-27T15:21:57Z 2021.5688773782344 3100-09 416.14 0.041 19.5362 -155.5763 3433.6 3397.0 36.6 R 492514 PC2 2021-08-04T02:34:37 ...
MLO 2021 7 27 15 21 57 2021-07-27T15:21:57Z 2021.5688773782344 3100-10 416.12 0.041 19.5362 -155.5763 3433.6 3397.0 36.6 R 492515 PC2 2021-08-04T02:50:45 ...
MLO 2021 7 29 15 22 4 2021-07-29T15:22:04Z 2021.5743570522577 3100-11 415.06 0.041 19.5362 -155.5763 3433.6 3397.0 36.6 R 492516 PC2 2021-08-04T03:06:53 ...
MLO 2021 7 29 15 22 4 2021-07-29T15:22:04Z 2021.5743570522577 3100-12 415.23 0.041 19.5362 -155.5763 3433.6 3397.0 36.6 R 492517 PC2 2021-08-04T03:22:59 ...
MLO 2021 7 31 15 21 53 2021-07-31T15:21:53Z 2021.5798361555048 3047-01 415.4 0.041 19.5362 -155.5763 3433.6 3397.0 36.6 R 492925 PC2 2021-08-17T03:32:12 ...
MLO 2021 7 31 15 21 53 2021-07-31T15:21:53Z 2021.5798361555048 3047-02 415.55 0.041 19.5362 -155.5763 3433.6 3397.0 36.6 R 492926 PC2 2021-08-17T03:48:16 ...
MLO 2021 8 2 15 22 7 2021-08-02T15:22:07Z 2021.5853160514966 3047-03 413.67 0.041 19.5362 -155.5763 3433.6 3397.0 36.6 R 492927 PC2 2021-08-17T04:04:13 ...
MLO 2021 8 2 15 22 7 2021-08-02T15:22:07Z 2021.5853160514966 3047-04 413.62 0.041 19.5362 -155.5763 3433.6 3397.0 36.6 R 492928 PC2 2021-08-17T04:20:11 ...
MLO 2021 8 4 15 22 5 2021-08-04T15:22:05Z 2021.5907954401318 3047-05 415.06 0.041 19.5362 -155.5763 3433.6 3397.0 36.6 R 492929 PC2 2021-08-17T04:36:08 ...
MLO 2021 8 4 15 22 5 2021-08-04T15:22:05Z 2021.5907954401318 3047-06 414.98 0.041 19.5362 -155.5763 3433.6 3397.0 36.6 R 492930 PC2 2021-08-17T04:52:07 ...
MLO 2021 8 6 15 21 57 2021-08-06T15:21:57Z 2021.5962746385085 3047-07 414.99 0.041 19.5362 -155.5763 3433.6 3397.0 36.6 R 492931 PC2 2021-08-17T05:08:07 ...
MLO 2021 8 6 15 21 57 2021-08-06T15:21:57Z 2021.5962746385085 3047-08 414.96 0.041 19.5362 -155.5763 3433.6 3397.0 36.6 R 492932 PC2 2021-08-17T05:24:07 ...
MLO 2021 8 8 15 22 5 2021-08-08T15:22:05Z 2021.6017543442415 3047-09 416.7 0.041 19.5362 -155.5763 3433.6 3397.0 36.6 R 492933 PC2 2021-08-17T05:40:07 ...
MLO 2021 8 8 15 22 5 2021-08-08T15:22:05Z 2021.6017543442415 3047-10 416.81 0.041 19.5362 -155.5763 3433.6 3397.0 36.6 R 492934 PC2 2021-08-17T05:56:03 ...
MLO 2021 8 10 15 21 45 2021-08-10T15:21:45Z 2021.6072331621006 3047-11 414.24 0.041 19.5362 -155.5763 3433.6 3397.0 36.6 R 492935 PC2 2021-08-17T06:12:05 ...
MLO 2021 8 10 15 21 45 2021-08-10T15:21:45Z 2021.6072331621006 3047-12 414.29 0.041 19.5362 -155.5763 3433.6 3397.0 36.6 R 492936 PC2 2021-08-17T06:28:01 ...
MLO 2021 8 12 15 21 51 2021-08-12T15:21:51Z 2021.612712804414 3067-01 414.6 0.041 19.5362 -155.5763 3433.6 3397.0 36.6 R 493482 PC2 2021-08-31T08:38:08 ...
MLO 2021 8 12 15 21 51 2021-08-12T15:21:51Z 2021.612712804414 3067-02 414.64 0.041 19.5362 -155.5763 3433.6 3397.0 36.6 R 493483 PC2 2021-08-31T08:53:56 ...
MLO 2021 8 14 15 21 51 2021-08-14T15:21:51Z 2021.6181922564688 3067-03 414.79 0.041 19.5362 -155.5763 3433.6 3397.0 36.6 R 493484 PC2 2021-08-31T09:09:41 ...
MLO 2021 8 14 15 21 51 2021-08-14T15:21:51Z 2021.6181922564688 3067-04 414.75 0.041 19.5362 -155.5763 3433.6 3397.0 36.6 R 493485 PC2 2021-08-31T09:25:27 ...
MLO 2021 8 16 15 22 1 2021-08-16T15:22:01Z 2021.6236720256215 3067-05 415.28 0.041 19.5362 -155.5763 3433.6 3397.0 36.6 R 493486 PC2 2021-08-31T09:41:11 ...
MLO 2021 8 16 15 22 1 2021-08-16T15:22:01Z 2021.6236720256215 3067-06 415.26 0.041 19.5362 -155.5763 3433.6 3397.0 36.6 R 493487 PC2 2021-08-31T09:56:55 ...
MLO 2021 8 18 15 21 52 2021-08-18T15:21:52Z 2021.6291511922882 3067-07 414.79 0.041 19.5362 -155.5763 3433.6 3397.0 36.6 R 493488 PC2 2021-08-31T10:12:43 ...
MLO 2021 8 18 15 21 52 2021-08-18T15:21:52Z 2021.6291511922882 3067-08 414.84 0.041 19.5362 -155.5763 3433.6 3397.0 36.6 R 493489 PC2 2021-08-31T10:28:27 ...
MLO 2021 8 20 15 22 0 2021-08-20T15:22:00Z 2021.6346308980212 3067-09 414.86 0.041 19.5362 -155.5763 3433.6 3397.0 36.6 R 493490 PC2 2021-08-31T10:44:10 ...
MLO 2021 8 20 15 22 0 2021-08-20T15:22:00Z 2021.6346308980212 3067-10 414.81 0.041 19.5362 -155.5763 3433.6 3397.0 36.6 R 493491 PC2 2021-08-31T10:59:52 ...
MLO 2021 8 22 15 22 0 2021-08-22T15:22:00Z 2021.6401103500762 3067-11 414.83 0.041 19.5362 -155.5763 3433.6 3397.0 36.6 R 493492 PC2 2021-08-31T11:15:37 ...
MLO 2021 8 22 15 22 0 2021-08-22T15:22:00Z 2021.6401103500762 3067-12 414.84 0.041 19.5362 -155.5763 3433.6 3397.0 36.6 R 493493 PC2 2021-08-31T11:31:21 ...
MLO 2021 8 26 15 21 58 2021-08-26T15:21:58Z 2021.651069190766 3095-01 414.24 0.041 19.5362 -155.5763 3433.6 3397.0 36.6 R 494016 PC2 2021-09-13T18:37:50 ...
MLO 2021 8 26 15 21 58 2021-08-26T15:21:58Z 2021.651069190766 3095-02 414.23 0.041 19.5362 -155.5763 3433.6 3397.0 36.6 R 494017 PC2 2021-09-13T18:53:44 ...
MLO 2021 8 28 15 21 50 2021-08-28T15:21:50Z 2021.6565483891425 3095-03 411.78 0.041 19.5362 -155.5763 3433.6 3397.0 36.6 R 494018 PC2 2021-09-13T19:09:39 ...
